Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
49N6,0.2644188107921662,0.2644188107921662,0.5344501890135737,78.08673469387747,89.24217002237131,12.0,12.0,0.0,0,0,0,0
49N7,0.4176888694898615,0.4176888694898615,0.6352720631271538,77.60204081632642,88.29418344519003,12.0,12.0,0.0,0,0,0,0
49N8,0.2355763270418052,0.2355763270418052,0.4676604222145144,79.63435374149657,89.52460850111854,12.0,12.0,0.0,0,0,0,0
49N9,0.238964895319711,0.238964895319711,0.4639076528518942,78.26530612244898,87.4552572706935,12.0,12.0,0.0,0,0,0,0
49Na,0.3613534069036615,0.3613534069036615,0.5653620281051204,76.58163265306108,86.75894854586119,12.0,12.0,0.0,0,0,0,0
49X1,0.4275355585656288,0.4267151880364149,0.9662560694080208,68.86904761904765,73.34731543624022,12.0,11.0,1.0,0,0,0,0
49X2,0.4411309228203623,0.4474639380516343,1.020030459095184,73.5799319727892,78.88702460849927,12.0,11.0,1.0,0,0,0,0
49X3,0.2958674129322993,0.2781581926964223,0.8224330187873031,74.22619047619017,83.77237136465173,12.0,11.0,1.0,0,0,0,0
49X4,0.4088899174151841,0.3590689507223443,0.9502777584131863,73.11224489795916,77.79921700223744,12.0,9.0,3.0,0,0,0,0
49X5,0.5249337595745907,0.5190833780810161,1.093615571849085,67.65306122448958,75.05592841163119,12.0,9.0,3.0,0,0,0,0
49X6,0.3502774847874678,0.3416328784868767,1.010122492978153,73.80952380952354,83.96812080536752,12.0,10.0,1.0,1,0,1,0
49X7,0.4420821874505627,0.4089698118258589,0.7951063293479947,73.51190476190449,79.76789709172122,12.0,8.0,3.0,1,0,1,0
49X8,0.2037628037629737,0.1418792704133651,0.7780204504781238,74.48129251700644,82.43288590603817,12.0,10.0,2.0,0,0,0,0
49Y1,0.3462685777925347,0.297577084437027,0.7178695790184241,76.19897959183638,85.26845637583743,12.0,11.0,1.0,0,0,0,0
49Y2,0.2473371202601046,0.202312462380307,0.6095612432257719,77.37244897959143,85.79418344518848,12.0,11.0,1.0,0,0,0,0
49Y3,0.4667114050736636,0.3777266332909918,0.9731126830508288,71.93027210884344,78.53747203579493,12.0,10.0,2.0,0,0,0,0
49Y4,0.7067112120893562,0.3360602335006157,0.8052745887452867,66.59013605442169,75.36912751677852,12.0,7.0,5.0,0,0,0,0
49Y5,0.599105163258745,0.4076635808530099,0.8946958283188403,74.64285714285691,80.93959731543775,12.0,10.0,2.0,0,0,0,0
49Y6,0.6951681682797085,0.3671645871880774,0.8604387914632525,68.98809523809513,75.29921700223716,12.0,7.0,5.0,0,0,0,0
