Adsorbate_name,MAE_total (eV),MAE_normal (eV),MAE_single (eV),ADwT (%),AMDwT (%),Num_total,Num_normal,Num_adsorbate_migration,Anomaly count,Unnamed: 10,Unnamed: 11,Unnamed: 12
49X4,0.9522824189257761,,0.8312891080273322,44.54931972789108,50.35514541387011,12.0,0.0,10.0,2,0,2,0
49X5,1.175482510686851,0.7855062146875014,1.132172012311199,49.44727891156468,53.6884787472037,12.0,2.0,8.0,2,0,2,0
49X6,0.9062090045638035,0.8815234900976705,0.9012862192122242,54.03911564625864,62.094519015661,12.0,4.0,6.0,2,0,2,0
49X7,1.051527852695308,0.7199061702031259,1.127819110794256,54.76190476190497,63.19351230425004,12.0,5.0,5.0,2,0,2,0
49X8,0.8745517575846383,0.3780393018099109,0.8137443492643163,46.64115646258494,52.28747203579361,12.0,3.0,7.0,2,0,2,0
49Y1,0.9107159085351574,0.5080875886132858,0.7289659288802094,48.31632653061243,57.47762863534598,12.0,4.0,6.0,2,0,2,0
49Y2,1.126303835872396,0.1111169956249682,0.6019744642903623,39.12414965986389,49.27572706935136,12.0,2.0,8.0,2,0,2,0
49Y3,1.234936155237627,0.5194298550194958,1.019445178268225,47.17687074829941,54.74832214765112,12.0,2.0,8.0,2,0,2,0
49Y4,1.316993012044267,0.6849775900000168,0.9826737368880151,48.97959183673475,56.79250559284064,12.0,2.0,8.0,2,0,2,0
49Y5,1.388491694179677,0.444314125117188,0.7699741363997296,46.71768707482997,53.26901565995549,12.0,1.0,9.0,2,0,2,0
49Y6,1.270385037649741,0.7348755674414065,1.020311115592449,51.91326530612234,59.61689038031246,12.0,2.0,8.0,2,0,2,0
49_1,0.8335698761100309,0.6773548190038952,0.8120564015950483,46.69217687074815,52.81879194630865,12.0,2.0,8.0,2,0,2,0
49_2,1.043441654488933,0.6892897654492032,0.9798533499934882,49.56632653061212,57.575503355705,12.0,2.0,8.0,2,0,2,0
49_3,0.9279018349739635,,0.8504412903450458,41.33503401360538,47.24552572706998,12.0,0.0,10.0,2,0,2,0
49_4,1.052016136549485,0.5722443154427168,1.120591831542972,51.87074829931981,57.2399328859057,12.0,3.0,7.0,2,0,2,0
49_5,1.067611117692058,0.3084645518750051,0.9677921849934895,45.8758503401359,48.21588366890477,12.0,2.0,8.0,2,0,2,0
49_6,1.219546983261713,0.3844082852929489,1.244167039414056,51.97278911564649,53.40604026845626,12.0,2.0,8.0,2,0,2,0
49_7,1.108983958118489,0.6808537724804822,1.220557573723947,53.39285714285734,56.75335570469723,12.0,4.0,6.0,2,0,2,0
49_8,1.294586788131501,0.237917073300693,1.266993811243481,43.8265306122448,46.87360178970894,12.0,1.0,9.0,2,0,2,0
4a01,0.872882550624985,0.8807096834374768,1.110502586432277,67.4064625850339,76.84563758389255,12.0,8.0,2.0,2,0,2,0
4a02,0.8536551590885407,0.8578525563671846,1.093413968496093,68.94557823129236,77.08053691275013,12.0,8.0,2.0,2,0,2,0
4a13,0.6419861166276016,0.5513442589062478,0.7361997353059854,62.24489795918367,67.10850111856796,12.0,4.0,7.0,1,0,1,0
4a14,0.4410072020572926,0.3568850733854276,0.4952869299479043,59.54081632653061,64.6001118568236,12.0,3.0,7.0,2,0,2,0
4aS1,0.5959240384895779,0.3747134605937447,0.5849617568619697,53.08673469387763,59.00727069351132,12.0,5.0,5.0,2,0,2,0
4aS2,0.8367763981152407,0.3097394239127927,0.5987121184049377,48.38435374149673,55.6935123042504,12.0,3.0,7.0,2,0,2,0
4aS3,0.8577621308398378,0.3180299165625087,0.5578313308072799,46.57312925170075,54.45469798657731,12.0,2.0,8.0,2,0,2,0
4aS4,0.6577057361165354,0.3556705315299382,0.5178574363802065,51.12244897959187,60.86129753914943,12.0,3.0,7.0,2,0,2,0
4aS5,0.7886948734016977,0.531995062851569,0.7823476762304651,53.70748299319723,64.88255033557128,12.0,6.0,4.0,2,0,2,0
4aS6,0.8012560310774693,0.5688490668632824,0.7744568327408791,52.43197278911529,61.88199105145519,12.0,5.0,5.0,2,0,2,0
4aZ1,0.8642775996419326,0.5013838921875049,0.8313688920084653,53.92857142857167,59.07438478747235,12.0,2.0,8.0,2,0,2,0
4aZ2,0.729248198011066,0.5888685587304963,0.4983875772200458,41.97278911564622,46.98825503355663,12.0,1.0,9.0,2,0,2,0
4aZ3,0.6783919201953191,0.3394433412500035,0.5966394952278691,42.08333333333332,52.2175615212522,12.0,2.0,8.0,2,0,2,0
4aZ4,0.5616751798307268,0.3019113614453488,0.4422595762760271,43.40986394557822,51.65827740492168,12.0,2.0,8.0,2,0,2,0
4aZ5,0.7881553426171829,0.5062087484375013,0.6811596169726476,52.59353741496588,56.72259507830052,12.0,4.0,6.0,2,0,2,0
4aZ6,1.005190201412752,0.627748450039069,0.7839024006705605,48.75850340136068,55.17897091722578,12.0,3.0,7.0,2,0,2,0
4aZ7,1.01597647956707,0.5012825475977252,0.6858957076106762,48.92857142857145,51.90156599552648,12.0,1.0,9.0,2,0,2,0
4aZ8,1.00258611775065,0.8487475270019686,0.9154263034700444,55.09353741496589,61.37024608501075,12.0,4.0,6.0,2,0,2,0
4aZ9,0.9053868459961004,0.748075405351571,0.7629465034700426,52.49999999999997,61.45693512304298,12.0,2.0,7.0,3,0,3,0
4aZa,0.7357430846289171,0.5379903792913093,0.8390409189973885,57.84013605442202,65.74384787471983,12.0,7.0,3.0,2,0,2,0
4aZb,0.849440552034506,0.5630173573372398,0.794313863476558,50.99489795918375,57.12527964205787,12.0,3.0,7.0,2,0,2,0
4aZc,0.8660396764225263,0.4532984871972872,0.8985585811588402,51.19047619047621,60.8053691275168,12.0,4.0,6.0,2,0,2,0
4aZd,0.8966935785970117,0.2424195006250329,0.7851704145768158,42.61904761904755,52.29865771812121,12.0,2.0,8.0,2,0,2,0
4aZe,0.4756115872851628,0.2715558962422023,2.385341273040368,57.09183673469416,65.57606263982107,12.0,5.0,5.0,2,0,2,0
4aZf,0.7957178829004002,0.3533001212435209,0.8207021527538979,49.77891156462582,57.61185682326524,12.0,3.0,7.0,2,0,2,0
4aZg,0.8476964065136817,0.2007208806250418,0.7726971626953087,45.02551020408172,53.79194630872494,12.0,2.0,8.0,2,0,2,0
4aZh,0.9136584941048179,0.4387343291211134,0.7580152173632797,50.64625850340139,58.38087248322165,12.0,3.0,6.0,3,0,3,0
4aZi,0.6588122638639456,0.3966251637539244,0.6479350747135394,51.69217687074853,57.72930648769554,12.0,5.0,5.0,2,0,2,0
4aZj,0.7822882449218843,0.3710135535156809,0.6079400788085844,45.62074829931976,50.70749440715916,12.0,2.0,8.0,2,0,2,0
